Wall time,Step,Value
1746385847.0533283,10092544,1.1761754751205444
1746385878.4017837,10108928,0.46791064739227295
1746386036.707897,10190848,1.0367017984390259
1746386211.0177064,10280960,1.3833990097045898
1746386257.9497914,10305536,1.4442222118377686
1746386307.307823,10330112,1.1627743244171143
1746386624.1472046,10493952,1.101359248161316
1746386717.5245297,10543104,0.4431416392326355
1746386828.9248059,10600448,0.4333909749984741
1746386925.2284513,10649600,1.1484507322311401
1746387084.107914,10731520,1.059195637702942
1746387177.4767528,10780672,0.3528866469860077
1746387224.1713464,10805248,1.0641489028930664
1746387400.7455812,10895360,1.0002377033233643
1746387447.525877,10919936,1.0424327850341797
1746387494.2770197,10944512,0.8473553657531738
1746387509.8357623,10952704,0.328614741563797
1746387795.272088,11100160,0.3216806650161743
1746388270.8079152,11345920,0.9819077849388123
1746388317.5534108,11370496,0.307275652885437
1746388366.788211,11395072,0.3435235023498535
1746388382.380921,11403264,0.4069273769855499
1746388729.9114282,11583488,1.051093578338623
1746388919.549738,11681792,1.204052209854126
1746388950.5910418,11698176,0.3326007127761841
1746389015.6093357,11730944,0.3702947795391083
1746389077.9530513,11763712,0.9873539209365845
1746389142.5716662,11796480,0.3779038190841675
1746389536.5484104,12001280,0.31174236536026
1746389552.1606116,12009472,1.1181120872497559
1746389726.366897,12099584,0.3455052971839905
1746389853.3586233,12165120,1.0693438053131104
1746389915.7909377,12197888,0.3886188864707947
1746389949.5200267,12214272,1.051321029663086
1746390107.5418568,12296192,0.9470350742340088
1746390216.234901,12353536,1.0682809352874756
1746390455.0992286,12476416,0.3228844404220581
1746390517.2810442,12509184,0.2876717746257782
1746390898.305365,12705792,1.4908418655395508
1746390913.6583767,12713984,0.5484206676483154
1746391165.9199848,12845056,0.48824113607406616
1746391181.4853792,12853248,1.0348117351531982
1746391324.233704,12926976,0.31902098655700684
1746391420.3623416,12976128,0.37650129199028015
1746391482.473248,13008896,1.3580163717269897
1746391625.1780434,13082624,0.9694359302520752
1746391736.8968577,13139968,0.36720699071884155
1746391752.3753843,13148160,0.30347928404808044
1746391957.4938958,13254656,1.2165836095809937
1746392099.909702,13328384,0.37257301807403564
1746392180.5458288,13369344,0.3219676613807678
1746392258.459178,13410304,1.3471088409423828
1746392307.9129305,13434880,1.077113151550293
1746392386.1612673,13475840,0.3065603971481323
1746392432.9423456,13500416,0.9206037521362305
1746392625.2677236,13598720,0.3913760483264923
1746392750.0252626,13664256,0.3729116916656494
1746392862.0785983,13721600,0.3837217092514038
1746392973.8821359,13778944,0.9528272747993469
1746393116.914495,13852672,1.5144176483154297
1746393179.4327333,13885440,0.4679067134857178
1746393195.0732217,13893632,1.1857556104660034
1746393210.623964,13901824,0.4335097074508667
1746393241.7774024,13918208,0.39658427238464355
1746393291.2176392,13942784,0.9796361923217773
1746393400.3649046,14000128,0.33953139185905457
1746393543.2346923,14073856,0.3739742934703827
1746393701.648074,14155776,0.9185171127319336
1746393766.9306238,14188544,1.0548732280731201
1746393798.1899588,14204928,1.1677281856536865
1746393845.0695217,14229504,1.097121000289917
1746393925.5881214,14270464,1.0689630508422852
1746393972.6451569,14295040,0.9208683371543884
1746393988.1736772,14303232,0.386272132396698
1746394003.7467434,14311424,1.1779351234436035
1746394305.0688422,14467072,0.431485652923584
1746394448.436264,14540800,0.37198588252067566
1746394544.632236,14589952,1.0284924507141113
1746394653.8411272,14647296,1.1334731578826904
1746394669.5509856,14655488,1.0342892408370972
1746394812.2712476,14729216,0.366311252117157
1746394924.0291643,14786560,0.4418158531188965
1746395114.071925,14884864,0.48544052243232727
1746395257.1213663,14958592,0.5081167221069336
1746395322.2107766,14991360,0.4528014659881592
1746395480.9137685,15073280,1.2074114084243774
1746395543.100246,15106048,0.3807429373264313
1746395621.022879,15147008,1.052356243133545
1746395686.2448626,15179776,1.2025697231292725
1746395891.8333468,15286272,1.362176775932312
1746395938.5388877,15310848,1.0465582609176636
1746396034.8622086,15360000,1.905561923980713
1746396050.5638866,15368192,1.0529468059539795
1746396066.2057989,15376384,0.984481930732727
1746396608.3738735,15654912,0.3903365731239319
1746396702.1443834,15704064,0.6315250396728516
1746396972.775611,15843328,0.4969998896121979
1746397003.966226,15859712,1.5469691753387451
1746397035.2663999,15876096,1.1303027868270874
1746397131.7651563,15925248,1.0524630546569824
1746397178.632385,15949824,1.1444910764694214
1746397209.708334,15966208,1.2778691053390503
1746397259.2460172,15990784,1.4945967197418213
1746397496.2518997,16113664,1.181412696838379
1746397720.784596,16228352,1.4358470439910889
1746397752.0915623,16244736,0.3578166961669922
1746398038.5345273,16392192,0.32687705755233765
1746398101.0638359,16424960,1.2822192907333374
1746398229.098435,16490496,1.0920469760894775
1746398291.8209631,16523264,0.3862099051475525
1746398451.0649817,16605184,0.481370747089386
1746398500.5960507,16629760,1.451000690460205
1746398547.6588755,16654336,1.0863733291625977
1746398594.5141177,16678912,0.6112631559371948
1746398977.6088197,16875520,1.3821262121200562
1746399167.8093889,16973824,1.0406272411346436
1746399183.3974109,16982016,0.3960977792739868
1746399230.1913073,17006592,0.4331652522087097
1746399245.7581005,17014784,0.402956485748291
1746399277.0380204,17031168,0.3983546495437622
1746399310.9513988,17047552,0.41215595602989197
1746399373.3255262,17080320,1.1503857374191284
1746399435.7187328,17113088,0.372306227684021
1746399516.4166784,17154048,1.0422823429107666
1746399547.709013,17170432,1.1591225862503052
1746399787.075639,17293312,0.4842011630535126
1746400326.4163132,17571840,1.1447129249572754
1746400388.8315723,17604608,0.45944029092788696
1746400422.6850197,17620992,1.3277322053909302
1746400500.7601912,17661952,0.4168165326118469
1746400644.1864908,17735680,1.295515775680542
1746400771.7912953,17801216,1.159447193145752
1746400834.1430433,17833984,0.5131372213363647
1746400993.3552008,17915904,0.4996933043003082
1746401024.766401,17932288,1.2672702074050903
1746401058.7365925,17948672,1.1103392839431763
1746401074.371574,17956864,1.0691978931427002
1746401136.6195555,17989632,1.0942600965499878
1746401183.5234282,18014208,1.045933485031128
1746401311.222449,18079744,0.4372497797012329
1746401376.383576,18112512,1.1791729927062988
1746401597.9482222,18227200,0.45072290301322937
1746401694.5198073,18276352,0.3956136405467987
1746401772.8383217,18317312,0.49270087480545044
1746401788.5296288,18325504,1.2466206550598145
1746401819.7834456,18341888,0.46213480830192566
1746401869.6435168,18366464,1.0871981382369995
1746401901.097434,18382848,1.1251540184020996
1746401932.288919,18399232,1.470693826675415
1746401947.8906476,18407424,1.5822936296463013
1746402059.7914073,18464768,1.389755129814148
1746402106.7759738,18489344,1.1896812915802002
1746402187.805182,18530304,1.1779264211654663
1746402489.7361898,18685952,1.1738226413726807
1746402648.7375932,18767872,0.4210149645805359
1746402742.6972656,18817024,0.37839752435684204
1746402838.936735,18866176,1.1777405738830566
1746402901.3224683,18898944,0.39574331045150757
1746402916.8661606,18907136,0.3727957606315613
1746403091.2355492,18997248,1.1208415031433105
1746403109.493713,19005440,0.4373813569545746
1746403346.6194866,19128320,0.45332515239715576
1746403505.8550763,19210240,0.4949173331260681
1746403649.253024,19283968,0.5138562321662903
1746403920.6705513,19423232,1.2203799486160278
1746404204.5234787,19570688,0.4852435886859894
1746404222.9249914,19578880,1.226869821548462
1746404254.0928028,19595264,1.536496877670288
1746404413.025003,19677184,0.5939030647277832
1746404475.8237221,19709952,1.391162633895874
1746404778.5710394,19865600,0.4351734220981598
1746404953.475277,19955712,1.0781413316726685
1746405081.4027534,20021248,0.49063459038734436
1746405177.7905378,20070400,1.7193256616592407
1746405193.4023783,20078592,1.1559160947799683
1746405224.6598148,20094976,1.132025957107544
1746405256.0032415,20111360,1.1598892211914062
1746405337.0790708,20152320,1.2688435316085815
1746405733.4264293,20357120,0.3909096419811249
1746405749.13147,20365312,1.5331687927246094
1746405908.1923625,20447232,0.40605682134628296
1746405939.566058,20463616,0.38589155673980713
1746406020.3966477,20504576,1.3756191730499268
1746406242.367043,20619264,0.3364580571651459
1746406339.0684097,20668416,1.5539796352386475
1746406451.3105114,20725760,0.46020135283470154
1746406482.7121663,20742144,1.6540987491607666
1746406513.982795,20758528,0.4389139413833618
1746406720.2953324,20865024,0.48461243510246277
1746406785.6591384,20897792,0.6688277721405029
1746406816.6668105,20914176,1.4469609260559082
1746407022.906345,21020672,0.598361611366272
1746407213.0642877,21118976,0.43470847606658936
1746407405.76771,21217280,1.4908335208892822
1746407421.6017308,21225472,0.46728771924972534
1746407437.3171058,21233664,1.4940720796585083
1746407564.9423573,21299200,1.2866950035095215
1746407658.8062003,21348352,1.0807418823242188
1746407930.3753302,21487616,0.4749338626861572
1746408024.0666692,21536768,0.4751390814781189
1746408042.183524,21544960,1.4438018798828125
1746408167.500296,21610496,0.47422701120376587
1746408264.5370822,21659648,0.6035318970680237
1746408360.793838,21708800,1.504286527633667
1746408439.04687,21749760,0.6059144735336304
1746408803.8473954,21938176,1.287414789199829
1746408837.6702104,21954560,1.289878487586975
1746408915.9429705,21995520,1.1027003526687622
1746408997.2005086,22036480,1.209834098815918
1746409204.2845592,22142976,0.37321728467941284
1746409317.3157408,22200320,1.4552175998687744
1746409555.832569,22323200,0.48231303691864014
1746409747.318427,22421504,1.198807954788208
1746409797.1510231,22446080,0.4122380018234253
1746409891.6252007,22495232,1.3961701393127441
1746410020.6547906,22560768,2.0523135662078857
1746410036.4802284,22568960,0.43727225065231323
1746410067.907821,22585344,1.382900595664978
1746410212.0577679,22659072,1.1568632125854492
1746410578.6861393,22847488,0.4616978168487549
1746410596.9816499,22855680,0.4597964882850647
1746410612.6822526,22863872,1.5929452180862427
1746410722.6827064,22921216,1.2339434623718262
1746410897.974977,23011328,1.5808755159378052
1746410932.0801833,23027712,1.3724114894866943
1746411122.9561982,23126016,1.883819341659546
1746411138.6185706,23134208,1.481762170791626
1746411185.6113806,23158784,1.6764287948608398
1746411217.0694861,23175168,1.1936818361282349
1746411235.4261587,23183360,1.3489103317260742
1746411696.4694848,23420928,0.5396895408630371
1746411891.1186142,23519232,1.2233327627182007
1746411906.843547,23527424,1.345402479171753
1746412051.6061146,23601152,0.4333626925945282
1746412145.9989748,23650304,1.3314719200134277
1746412195.7646515,23674880,1.3038368225097656
1746412290.2422953,23724032,0.5213398933410645
1746412355.741673,23756800,1.543470859527588
1746412625.233528,23896064,0.38380903005599976
1746412656.6574407,23912448,1.4514379501342773
1746412675.1281703,23920640,0.40528786182403564
1746412690.828817,23928832,1.2625213861465454
1746412868.4839427,24018944,0.40230149030685425
1746413164.3017778,24166400,0.4485153257846832
1746413442.7148533,24305664,1.2705429792404175
1746413559.1584141,24363008,1.4120898246765137
1746413575.43526,24371200,1.3565055131912231
1746413624.2328978,24395776,0.4395345449447632
1746413889.4765265,24526848,0.38141798973083496
1746413954.6075027,24559616,0.4469154477119446
1746414038.519738,24600576,0.509864330291748
1746414071.1832378,24616960,1.7626454830169678
1746414103.5124693,24633344,1.185246467590332
1746414136.000094,24649728,0.4581872522830963
1746414171.106936,24666112,0.6674006581306458
1746414236.262423,24698880,0.41933175921440125
1746414252.4837759,24707072,0.534553587436676
1746414433.2884996,24797184,0.6469814777374268
1746414484.885285,24821760,0.44099217653274536
1746414613.9696248,24887296,1.7492060661315918
1746414665.1943789,24911872,1.5527476072311401
1746414814.0476098,24985600,1.7459957599639893
1746415060.0567818,25108480,1.411242127418518
1746415125.1172135,25141248,1.372900128364563
1746415160.3872106,25157632,1.230217456817627
1746415406.6245098,25280512,0.4060811400413513
1746415620.1053157,25387008,0.45240840315818787
1746416001.1998262,25575424,0.3901992440223694
1746416247.2556336,25698304,0.4545343518257141
1746416263.46271,25706496,0.4511184096336365
1746416379.487871,25763840,0.4390069246292114
1746416462.8271818,25804800,1.8537403345108032
1746416543.9150858,25845760,0.5606680512428284
1746416608.5205455,25878528,1.3776582479476929
1746416643.5963202,25894912,1.412950873374939
1746416905.8309915,26025984,0.4710748791694641
1746417086.611313,26116096,1.6074492931365967
1746417202.5140028,26173440,1.5282561779022217
1746417218.772604,26181632,0.5457013845443726
1746417335.193974,26238976,1.2647300958633423
1746417383.8309414,26263552,1.2074151039123535
1746417781.6763725,26460160,0.4018760919570923
1746417830.728001,26484736,1.2287135124206543
1746417947.1999793,26542080,1.1815800666809082
1746417996.0241635,26566656,0.3866724371910095
1746418012.296541,26574848,0.44948768615722656
1746418044.870098,26591232,1.358425259590149
1746418061.1577265,26599424,0.4651048183441162
1746418391.801596,26763264,0.4095991849899292
1746418475.7769728,26804224,0.3980609178543091
1746418624.961221,26877952,1.547874093055725
1746418657.4673707,26894336,0.4078601598739624
1746418689.976024,26910720,0.47729790210723877
1746419020.9474688,27074560,1.2415586709976196
1746419153.306811,27140096,0.9685869216918945
1746419383.5581758,27254784,0.42834481596946716
1746419399.6328254,27262976,1.329329490661621
1746419483.0332358,27303936,1.3274006843566895
1746419564.5185544,27344896,1.6269402503967285
1746419680.8263507,27402240,1.490707278251648
1746419878.082851,27500544,0.39596766233444214
1746420159.7353044,27639808,1.712769865989685
1746420191.9473155,27656192,1.2897655963897705
1746420224.2153475,27672576,0.7442268133163452
1746420275.5590034,27697152,1.359363079071045
1746420356.609592,27738112,1.3790850639343262
1746420638.782712,27877376,0.46931105852127075
1746420720.0699308,27918336,1.4855828285217285
1746421085.5639136,28098560,1.41498863697052
1746421134.1012146,28123136,1.678473711013794
1746421214.896693,28164096,0.5547900795936584
1746421330.7433603,28221440,1.9119592905044556
1746421395.6735592,28254208,1.7125433683395386
1746421430.8674405,28270592,0.6634719371795654
1746421527.97721,28319744,1.3877099752426147
1746421544.2075973,28327936,0.37532687187194824
1746421644.4605694,28377088,0.46991026401519775
1746421760.504075,28434432,1.4539762735366821
1746421858.0157998,28483584,0.4303321838378906
1746421909.460468,28508160,1.5773955583572388
1746422188.2090964,28647424,1.4490063190460205
1746422220.9012759,28663808,1.4869486093521118
1746422385.735452,28745728,0.5036791563034058
1746422436.8903685,28770304,0.3961789608001709
1746422469.4801004,28786688,1.4005746841430664
1746422550.7741113,28827648,0.4118380844593048
1746422816.1093633,28958720,1.301501750946045
1746422848.5201886,28975104,1.2861731052398682
1746422948.2889326,29024256,0.4550884962081909
1746423012.7852447,29057024,0.5887984037399292
1746423045.2860065,29073408,0.5101484060287476
1746423278.207165,29188096,1.3464511632919312
1746423559.391642,29327360,1.1681334972381592
1746423756.5523438,29425664,0.46629586815834045
1746423870.0013962,29483008,0.5412783622741699
1746423888.8317459,29491200,0.6972517371177673
1746424183.4704764,29638656,1.4487541913986206
1746424218.444625,29655040,0.47384750843048096
1746424250.7499714,29671424,0.5325726866722107
1746424299.230024,29696000,1.4982130527496338
1746424347.943382,29720576,0.6126716136932373
1746424628.943077,29859840,0.5560398101806641
1746424809.8546996,29949952,0.5004796981811523
1746424826.0202477,29958144,0.40285956859588623
1746424925.9712117,30007296,0.46671533584594727
1746425042.3344574,30064640,0.5181734561920166
1746425437.043339,30261248,0.48229968547821045
1746425537.1547513,30310400,1.4964888095855713
1746425569.5818036,30326784,1.6319234371185303
1746425915.3062994,30498816,0.4198026657104492
1746425963.8352418,30523392,1.656532645225525
1746426031.4322937,30556160,1.528152346611023
1746426047.5755632,30564352,1.5201565027236938
1746426063.692451,30572544,0.6325381994247437
1746426161.3847775,30621696,0.5926127433776855
1746426212.8670886,30646272,0.5456856489181519
1746426245.3403034,30662656,0.5790396332740784
1746426393.2513611,30736384,1.4185199737548828
1746426506.359267,30793728,1.64542555809021
1746426721.7770562,30900224,1.7676565647125244
1746426786.1418393,30932992,1.9006071090698242
1746426853.3269255,30965760,0.5255553722381592
1746427067.2933488,31072256,1.8292977809906006
1746427099.706106,31088640,0.46246233582496643
1746427148.1172493,31113216,1.3061388731002808
1746427347.5962718,31211520,0.5155453681945801
1746427412.4969313,31244288,1.471062421798706
1746427493.6796386,31285248,0.5116244554519653
1746427528.925793,31301632,0.7217055559158325
1746427694.3482008,31383552,0.483634352684021
1746427726.6233895,31399936,0.4983634948730469
1746427759.0534863,31416320,1.4546632766723633
1746427972.4460738,31522816,0.5844675302505493
1746428233.7640646,31653888,0.7079740166664124
1746428312.6155088,31694848,1.3198963403701782
1746428425.9935842,31752192,1.764702320098877
1746428830.0022418,31956992,0.5881854295730591
1746428845.87315,31965184,1.5163681507110596
1746428861.66716,31973376,1.285956621170044
1746428975.2945497,32030720,1.3158642053604126
1746429135.9139543,32112640,0.8869972825050354
1746429262.9018764,32178176,0.5025323033332825
1746429376.229872,32235520,1.5912740230560303
1746429439.623207,32268288,1.9865703582763672
1746429619.4347336,32358400,0.6081347465515137
1746429714.544359,32407552,0.4982300400733948
1746429812.1128683,32456704,1.7918925285339355
1746430102.8611374,32604160,1.4848195314407349
1746430166.4435313,32636928,1.7298238277435303
1746430343.264951,32727040,1.4032241106033325
1746430425.1312273,32768000,1.4261760711669922
1746430504.2168446,32808960,1.4301570653915405
1746430567.3185735,32841728,0.6307176947593689
1746430585.8284109,32849920,1.718998670578003
1746430762.7640994,32940032,0.6685946583747864
1746430778.7186646,32948224,0.5801622271537781
1746430955.6265595,33038336,1.7364060878753662
1746430987.4574232,33054720,0.5038866996765137
1746431003.2570999,33062912,0.5570363998413086
1746431116.9111648,33120256,0.7090862989425659
1746431164.4645035,33144832,0.5501914024353027
1746431180.3325834,33153024,0.5708522796630859
1746431196.2751508,33161216,0.5366072654724121
1746431646.6118367,33390592,0.7483446598052979
1746431920.2356827,33529856,0.43514376878738403
1746431999.269401,33570816,1.7763490676879883
1746432015.0716166,33579008,0.544836699962616
1746432049.2731922,33595392,1.297931432723999
1746432175.1336966,33660928,1.6227307319641113
1746433104.1328967,34136064,0.4473031163215637
1746433345.6783836,34258944,0.5386021137237549
1746433520.9050233,34349056,1.2217711210250854
1746433536.6473641,34357248,0.7117699384689331
1746433568.0913918,34373632,1.4735121726989746
1746433599.598277,34390016,0.5767898559570312
1746433649.3217385,34414592,1.4733867645263672
1746433664.981296,34422784,0.538698673248291
1746433696.464142,34439168,0.42716386914253235
1746434063.8343446,34627584,1.772365689277649
1746434145.1251724,34668544,0.40576863288879395
1746434192.1831725,34693120,0.536155641078949
1746434320.776222,34758656,1.7425321340560913
1746434496.3139749,34848768,0.5088374614715576
1746434640.3990622,34922496,1.0163878202438354
1746434687.6628673,34947072,1.863732099533081
1746434703.3596554,34955264,1.597527027130127
1746434847.755702,35028992,1.8183199167251587
1746434944.7871828,35078144,0.45811137557029724
1746435198.671742,35209216,0.6222475171089172
1746435295.584087,35258368,0.5612132549285889
1746435358.610909,35291136,1.5282487869262695
1746435503.2215266,35364864,0.46238285303115845
1746435534.6981342,35381248,1.806477665901184
1746435679.30913,35454976,1.5514912605285645
1746435745.0730925,35487744,1.522493600845337
1746435839.7966132,35536896,1.2916361093521118
1746435920.8759995,35577856,1.5972051620483398
1746436015.6493566,35627008,0.4197429418563843
1746436159.9522228,35700736,1.5653162002563477
1746436272.9898794,35758080,0.5784516930580139
1746436336.0694196,35790848,0.4246881902217865
1746436480.8974686,35864576,1.7342585325241089
1746436722.3890119,35987456,1.5700657367706299
1746436835.3232546,36044800,0.5862308740615845
1746436929.9182725,36093952,1.76310133934021
1746436995.4733534,36126720,2.1487855911254883
1746437011.0771725,36134912,1.5779626369476318
1746437314.9144294,36290560,0.7033231854438782
1746437330.8553598,36298752,0.41730403900146484
1746437362.1463716,36315136,0.6242808103561401
1746437456.3369384,36364288,0.6246075630187988
1746437506.2277513,36388864,2.2430238723754883
1746437936.301667,36610048,1.7745229005813599
1746438033.377717,36659200,0.4515785574913025
1746438096.3725054,36691968,1.713962435722351
1746438146.1218233,36716544,2.0774810314178467
1746438274.9726856,36782080,1.47810697555542
1746438306.448052,36798464,1.9240955114364624
1746438577.2945266,36937728,1.6812644004821777
1746438595.7004666,36945920,1.4873237609863281
1746438897.5520697,37101568,0.5004546046257019
1746438915.9137974,37109760,2.0971109867095947
1746438963.1165516,37134336,1.4136320352554321
1746439075.5460482,37191680,1.6123567819595337
1746439107.0196059,37208064,0.5668950080871582
1746439235.8078592,37273600,0.4452110528945923
1746439267.0762074,37289984,0.3849131464958191
1746439282.8104947,37298176,1.6224130392074585
1746439521.5006452,37421056,1.7582321166992188
1746439681.5051312,37502976,1.4009363651275635
1746439731.3316982,37527552,0.6947429180145264
1746439907.0304182,37617664,1.4263807535171509
1746439954.258435,37642240,1.3496792316436768
1746439985.8765779,37658624,0.8016117811203003
1746440017.3457885,37675008,1.9057902097702026
1746440211.061469,37773312,1.7082791328430176
